step,flux_to_10,flux_to_14,dissipation,entropy,m2,mass_error
1.599000000000000000e+03,-8.862294983784188261e-14,4.690809021727033446e-12,1.360122989909503701e+02,4.526494738642742178e-04,9.999185039625343441e-01,3.330669073875469621e-16
1.600000000000000000e+03,-8.862301088249092555e-14,4.690809168350218124e-12,1.360123010938930577e+02,4.504192399997749077e-04,9.999189450882998154e-01,3.330669073875469621e-16
1.601000000000000000e+03,-8.862307162372616666e-14,4.690809313829647890e-12,1.360123031775592608e+02,4.481998904942713488e-04,9.999193838258645384e-01,5.551115123125782702e-16
1.602000000000000000e+03,-8.862313206299397295e-14,4.690809458174346607e-12,1.360123052421181740e+02,4.459913728350201468e-04,9.999198201881638326e-01,3.330669073875469621e-16
1.603000000000000000e+03,-8.862319220173428694e-14,4.690809601393263819e-12,1.360123072877376273e+02,4.437936347603279566e-04,9.999202541880607420e-01,3.330669073875469621e-16
1.604000000000000000e+03,-8.862325204138044997e-14,4.690809743495273947e-12,1.360123093145840016e+02,4.416066242561338595e-04,9.999206858383504759e-01,3.330669073875469621e-16
1.605000000000000000e+03,-8.862331158335966917e-14,4.690809884489189210e-12,1.360123113228221996e+02,4.394302895564770883e-04,9.999211151517577445e-01,4.440892098500626162e-16
1.606000000000000000e+03,-8.862337082909255052e-14,4.690810024383742665e-12,1.360123133126157882e+02,4.372645791411970554e-04,9.999215421409390903e-01,4.440892098500626162e-16
1.607000000000000000e+03,-8.862342977999369200e-14,4.690810163187607591e-12,1.360123152841267711e+02,4.351094417357441045e-04,9.999219668184819998e-01,4.440892098500626162e-16
1.608000000000000000e+03,-8.862348843747102733e-14,4.690810300909381336e-12,1.360123172375160436e+02,4.329648263095541840e-04,9.999223891969055700e-01,5.551115123125782702e-16
1.609000000000000000e+03,-8.862354680292641912e-14,4.690810437557590968e-12,1.360123191729427674e+02,4.308306820745363302e-04,9.999228092886618402e-01,3.330669073875469621e-16
1.610000000000000000e+03,-8.862360487775544436e-14,4.690810573140706203e-12,1.360123210905650524e+02,4.287069584851197759e-04,9.999232271061342381e-01,4.440892098500626162e-16
1.611000000000000000e+03,-8.862366266334739439e-14,4.690810707667118400e-12,1.360123229905394169e+02,4.265936052355303264e-04,9.999236426616403550e-01,3.330669073875469621e-16
1.612000000000000000e+03,-8.862372016108541375e-14,4.690810841145160757e-12,1.360123248730212708e+02,4.244905722601774196e-04,9.999240559674296147e-01,4.440892098500626162e-16
1.613000000000000000e+03,-8.862377737234643705e-14,4.690810973583092965e-12,1.360123267381644325e+02,4.223978097312728382e-04,9.999244670356864928e-01,3.330669073875469621e-16
1.614000000000000000e+03,-8.862383429850128998e-14,4.690811104989117359e-12,1.360123285861215550e+02,4.203152680587820839e-04,9.999248758785281854e-01,3.330669073875469621e-16
1.615000000000000000e+03,-8.862389094091453782e-14,4.690811235371361149e-12,1.360123304170439837e+02,4.182428978884946595e-04,9.999252825080070517e-01,3.330669073875469621e-16
1.616000000000000000e+03,-8.862394730094476313e-14,4.690811364737896617e-12,1.360123322310817287e+02,4.161806501015403526e-04,9.999256869361093925e-01,4.440892098500626162e-16
1.617000000000000000e+03,-8.862400337994433857e-14,4.690811493096724151e-12,1.360123340283835205e+02,4.141284758123563560e-04,9.999260891747580038e-01,3.330669073875469621e-16
1.618000000000000000e+03,-8.862405917925979289e-14,4.690811620455790016e-12,1.360123358090967827e+02,4.120863263692108838e-04,9.999264892358087353e-01,4.440892098500626162e-16
1.619000000000000000e+03,-8.862411470023131874e-14,4.690811746822964544e-12,1.360123375733676880e+02,4.100541533512904618e-04,9.999268871310554863e-01,4.440892098500626162e-16
1.620000000000000000e+03,-8.862416994419336585e-14,4.690811872206067178e-12,1.360123393213412157e+02,4.080319085686766713e-04,9.999272828722270967e-01,3.330669073875469621e-16
1.621000000000000000e+03,-8.862422491247421189e-14,4.690811996612849504e-12,1.360123410531609522e+02,4.060195440615507788e-04,9.999276764709884580e-01,5.551115123125782702e-16
1.622000000000000000e+03,-8.862427960639624018e-14,4.690812120051002525e-12,1.360123427689694608e+02,4.040170120976247187e-04,9.999280679389427329e-01,4.440892098500626162e-16
1.623000000000000000e+03,-8.862433402727593967e-14,4.690812242528159082e-12,1.360123444689078838e+02,4.020242651731298854e-04,9.999284572876282473e-01,5.551115123125782702e-16
1.624000000000000000e+03,-8.862438817642372822e-14,4.690812364051884970e-12,1.360123461531162548e+02,4.000412560095919037e-04,9.999288445285230420e-01,3.330669073875469621e-16
1.625000000000000000e+03,-8.862444205514434390e-14,4.690812484629693477e-12,1.360123478217333570e+02,3.980679375551575828e-04,9.999292296730403207e-01,5.551115123125782702e-16
1.626000000000000000e+03,-8.862449566473641585e-14,4.690812604269030036e-12,1.360123494748968369e+02,3.961042629809347049e-04,9.999296127325337791e-01,5.551115123125782702e-16
1.627000000000000000e+03,-8.862454900649293127e-14,4.690812722977291613e-12,1.360123511127431186e+02,3.941501856817736802e-04,9.999299937182949405e-01,3.330669073875469621e-16
1.628000000000000000e+03,-8.862460208170094513e-14,4.690812840761807319e-12,1.360123527354074326e+02,3.922056592751649133e-04,9.999303726415530447e-01,3.330669073875469621e-16
1.629000000000000000e+03,-8.862465489164169374e-14,4.690812957629848911e-12,1.360123543430238726e+02,3.902706375992553100e-04,9.999307495134772683e-01,4.440892098500626162e-16
1.630000000000000000e+03,-8.862470743759069578e-14,4.690813073588636449e-12,1.360123559357253953e+02,3.883450747118650679e-04,9.999311243451771691e-01,3.330669073875469621e-16
1.631000000000000000e+03,-8.862475972081772701e-14,4.690813188645328599e-12,1.360123575136438205e+02,3.864289248907295084e-04,9.999314971477005765e-01,4.440892098500626162e-16
1.632000000000000000e+03,-8.862481174258668142e-14,4.690813302807025866e-12,1.360123590769097177e+02,3.845221426310822268e-04,9.999318679320360337e-01,3.330669073875469621e-16
1.633000000000000000e+03,-8.862486350415597519e-14,4.690813416080774634e-12,1.360123606256527751e+02,3.826246826452390842e-04,9.999322367091130204e-01,3.330669073875469621e-16
1.634000000000000000e+03,-8.862491500677816797e-14,4.690813528473566356e-12,1.360123621600012029e+02,3.807364998615197517e-04,9.999326034898012860e-01,3.330669073875469621e-16
1.635000000000000000e+03,-8.862496625170025320e-14,4.690813639992335941e-12,1.360123636800825295e+02,3.788575494232842341e-04,9.999329682849117384e-01,2.220446049250313081e-16
1.636000000000000000e+03,-8.862501724016345621e-14,4.690813750643960133e-12,1.360123651860228620e+02,3.769877866878632499e-04,9.999333311051965545e-01,2.220446049250313081e-16
1.637000000000000000e+03,-8.862506797340349918e-14,4.690813860435266406e-12,1.360123666779473410e+02,3.751271672256018029e-04,9.999336919613499575e-01,3.330669073875469621e-16
1.638000000000000000e+03,-8.862511845265047503e-14,4.690813969373022452e-12,1.360123681559800559e+02,3.732756468185741312e-04,9.999340508640079950e-01,4.440892098500626162e-16
1.639000000000000000e+03,-8.862516867912896093e-14,4.690814077463950731e-12,1.360123696202439874e+02,3.714331814598578340e-04,9.999344078237495381e-01,3.330669073875469621e-16
1.640000000000000000e+03,-8.862521865405786688e-14,4.690814184714710692e-12,1.360123710708610361e+02,3.695997273528112506e-04,9.999347628510957264e-01,3.330669073875469621e-16
1.641000000000000000e+03,-8.862526837865065030e-14,4.690814291131914934e-12,1.360123725079521080e+02,3.677752409095772618e-04,9.999351159565101899e-01,3.330669073875469621e-16
1.642000000000000000e+03,-8.862531785411522761e-14,4.690814396722121125e-12,1.360123739316370006e+02,3.659596787502578325e-04,9.999354671504010472e-01,3.330669073875469621e-16
1.643000000000000000e+03,-8.862536708165410052e-14,4.690814501491836850e-12,1.360123753420345452e+02,3.641529977020902887e-04,9.999358164431191298e-01,3.330669073875469621e-16
1.644000000000000000e+03,-8.862541606246424238e-14,4.690814605447517187e-12,1.360123767392625780e+02,3.623551547981860655e-04,9.999361638449597578e-01,2.220446049250313081e-16
1.645000000000000000e+03,-8.862546479773721182e-14,4.690814708595565515e-12,1.360123781234377418e+02,3.605661072772693059e-04,9.999365093661616299e-01,3.330669073875469621e-16
1.646000000000000000e+03,-8.862551328865907699e-14,4.690814810942331901e-12,1.360123794946759972e+02,3.587858125816451743e-04,9.999368530169086000e-01,3.330669073875469621e-16
1.647000000000000000e+03,-8.862556153641071848e-14,4.690814912494124403e-12,1.360123808530918268e+02,3.570142283568345344e-04,9.999371948073298988e-01,3.330669073875469621e-16
1.648000000000000000e+03,-8.862560954216745070e-14,4.690815013257192113e-12,1.360123821987992301e+02,3.552513124509932511e-04,9.999375347474983577e-01,3.330669073875469621e-16
1.649000000000000000e+03,-8.862565730709928688e-14,4.690815113237738887e-12,1.360123835319109560e+02,3.534970229132225147e-04,9.999378728474335176e-01,3.330669073875469621e-16
1.650000000000000000e+03,-8.862570483237092652e-14,4.690815212441918494e-12,1.360123848525387018e+02,3.517513179928822165e-04,9.999382091171002962e-01,3.330669073875469621e-16
1.651000000000000000e+03,-8.862575211914176796e-14,4.690815310875836238e-12,1.360123861607934543e+02,3.500141561390203329e-04,9.999385435664093214e-01,4.440892098500626162e-16
1.652000000000000000e+03,-8.862579916856585789e-14,4.690815408545547341e-12,1.360123874567850635e+02,3.482854959986938755e-04,9.999388762052181523e-01,2.220446049250313081e-16
1.653000000000000000e+03,-8.862584598179213122e-14,4.690815505457061787e-12,1.360123887406224128e+02,3.465652964171813950e-04,9.999392070433297253e-01,3.330669073875469621e-16
1.654000000000000000e+03,-8.862589255996410808e-14,4.690815601616339476e-12,1.360123900124136753e+02,3.448535164356463087e-04,9.999395360904951291e-01,3.330669073875469621e-16
1.655000000000000000e+03,-8.862593890422022204e-14,4.690815697029295073e-12,1.360123912722657735e+02,3.431501152910227336e-04,9.999398633564126060e-01,2.220446049250313081e-16
1.656000000000000000e+03,-8.862598501569363079e-14,4.690815791701798006e-12,1.360123925202849193e+02,3.414550524155724820e-04,9.999401888507265523e-01,2.220446049250313081e-16
1.657000000000000000e+03,-8.862603089551230442e-14,4.690815885639661965e-12,1.360123937565763583e+02,3.397682874347806247e-04,9.999405125830301833e-01,3.330669073875469621e-16
1.658000000000000000e+03,-8.862607654479912650e-14,4.690815978848665098e-12,1.360123949812443698e+02,3.380897801671406020e-04,9.999408345628647554e-01,4.440892098500626162e-16
1.659000000000000000e+03,-8.862612196467181827e-14,4.690816071334537084e-12,1.360123961943924371e+02,3.364194906232779721e-04,9.999411547997195671e-01,4.440892098500626162e-16
1.660000000000000000e+03,-8.862616715624295126e-14,4.690816163102959944e-12,1.360123973961231059e+02,3.347573790048541734e-04,9.999414733030326241e-01,3.330669073875469621e-16
1.661000000000000000e+03,-8.862621212062002310e-14,4.690816254159569653e-12,1.360123985865379836e+02,3.331034057039194193e-04,9.999417900821901961e-01,3.330669073875469621e-16
1.662000000000000000e+03,-8.862625685890548266e-14,4.690816344509961796e-12,1.360123997657377970e+02,3.314575313017124316e-04,9.999421051465285926e-01,4.440892098500626162e-16
1.663000000000000000e+03,-8.862630137219670490e-14,4.690816434159683494e-12,1.360124009338225051e+02,3.298197165676865564e-04,9.999424185053334968e-01,3.330669073875469621e-16
1.664000000000000000e+03,-8.862634566158605390e-14,4.690816523114243897e-12,1.360124020908911859e+02,3.281899224592041268e-04,9.999427301678392999e-01,3.330669073875469621e-16
1.665000000000000000e+03,-8.862638972816081980e-14,4.690816611379097228e-12,1.360124032370418661e+02,3.265681101201254829e-04,9.999430401432312099e-01,3.330669073875469621e-16
1.666000000000000000e+03,-8.862643357300343337e-14,4.690816698959667820e-12,1.360124043723720604e+02,3.249542408800665098e-04,9.999433484406444750e-01,4.440892098500626162e-16
1.667000000000000000e+03,-8.862647719719121354e-14,4.690816785861326694e-12,1.360124054969781469e+02,3.233482762534376008e-04,9.999436550691650494e-01,3.330669073875469621e-16
1.668000000000000000e+03,-8.862652060179664511e-14,4.690816872089409325e-12,1.360124066109557930e+02,3.217501779388191570e-04,9.999439600378295934e-01,2.220446049250313081e-16
1.669000000000000000e+03,-8.862656378788722728e-14,4.690816957649205146e-12,1.360124077143998420e+02,3.201599078181176987e-04,9.999442633556251403e-01,1.110223024625156540e-16
1.670000000000000000e+03,-8.862660675652554938e-14,4.690817042545961584e-12,1.360124088074042845e+02,3.185774279555045937e-04,9.999445650314903178e-01,3.330669073875469621e-16
1.671000000000000000e+03,-8.862664950876932873e-14,4.690817126784884869e-12,1.360124098900623437e+02,3.170027005961344223e-04,9.999448650743164579e-01,3.330669073875469621e-16
1.672000000000000000e+03,-8.862669204567144852e-14,4.690817210371143263e-12,1.360124109624663902e+02,3.154356881660885445e-04,9.999451634929457100e-01,2.220446049250313081e-16
1.673000000000000000e+03,-8.862673436827991992e-14,4.690817293309861409e-12,1.360124120247080839e+02,3.138763532715448720e-04,9.999454602961717065e-01,3.330669073875469621e-16
1.674000000000000000e+03,-8.862677647763785687e-14,4.690817375606119521e-12,1.360124130768780901e+02,3.123246586967297019e-04,9.999457554927424496e-01,2.220446049250313081e-16
1.675000000000000000e+03,-8.862681837478375373e-14,4.690817457264964692e-12,1.360124141190664488e+02,3.107805674049804521e-04,9.999460490913559818e-01,3.330669073875469621e-16
1.676000000000000000e+03,-8.862686006075109401e-14,4.690817538291397974e-12,1.360124151513624611e+02,3.092440425359270603e-04,9.999463411006652702e-01,3.330669073875469621e-16
1.677000000000000000e+03,-8.862690153656875428e-14,4.690817618690387296e-12,1.360124161738545183e+02,3.077150474061172980e-04,9.999466315292755425e-01,3.330669073875469621e-16
1.678000000000000000e+03,-8.862694280326084008e-14,4.690817698466854545e-12,1.360124171866303868e+02,3.061935455074253783e-04,9.999469203857456190e-01,3.330669073875469621e-16
1.679000000000000000e+03,-8.862698386184672379e-14,4.690817777625686872e-12,1.360124181897769233e+02,3.046795005064623671e-04,9.999472076785878016e-01,3.330669073875469621e-16
1.680000000000000000e+03,-8.862702471334098149e-14,4.690817856171730229e-12,1.360124191833803025e+02,3.031728762437682894e-04,9.999474934162686512e-01,2.220446049250313081e-16
1.681000000000000000e+03,-8.862706535875364546e-14,4.690817934109795029e-12,1.360124201675259599e+02,3.016736367333396887e-04,9.999477776072076551e-01,3.330669073875469621e-16
1.682000000000000000e+03,-8.862710579908996429e-14,4.690818011444648868e-12,1.360124211422987059e+02,3.001817461607183407e-04,9.999480602597805579e-01,3.330669073875469621e-16
1.683000000000000000e+03,-8.862714603535068062e-14,4.690818088181029457e-12,1.360124221077823563e+02,2.986971688833012814e-04,9.999483413823166966e-01,2.220446049250313081e-16
1.684000000000000000e+03,-8.862718606853176606e-14,4.690818164323628459e-12,1.360124230640602434e+02,2.972198694294350099e-04,9.999486209830996675e-01,3.330669073875469621e-16
1.685000000000000000e+03,-8.862722589962462312e-14,4.690818239877105228e-12,1.360124240112147618e+02,2.957498124965122805e-04,9.999488990703699898e-01,2.220446049250313081e-16
1.686000000000000000e+03,-8.862726552961617360e-14,4.690818314846082767e-12,1.360124249493277944e+02,2.942869629518473241e-04,9.999491756523213315e-01,2.220446049250313081e-16
1.687000000000000000e+03,-8.862730495948858087e-14,4.690818389235142073e-12,1.360124258784804283e+02,2.928312858304462957e-04,9.999494507371047280e-01,2.220446049250313081e-16
1.688000000000000000e+03,-8.862734419021960332e-14,4.690818463048833448e-12,1.360124267987529834e+02,2.913827463348898006e-04,9.999497243328263618e-01,2.220446049250313081e-16
1.689000000000000000e+03,-8.862738322278244287e-14,4.690818536291672457e-12,1.360124277102251824e+02,2.899413098346629658e-04,9.999499964475480063e-01,3.330669073875469621e-16
1.690000000000000000e+03,-8.862742205814574498e-14,4.690818608968130237e-12,1.360124286129760662e+02,2.885069418646011284e-04,9.999502670892892464e-01,3.330669073875469621e-16
